WEEK,COUNTY,EVENT_TYPE,SUB_EVENT_TYPE,EVENTS,FATALITIES,POPULATION_EXPOSURE,CENTROID_LATITUDE,CENTROID_LONGITUDE,YEAR,COUNTY_POPULATION,COUNTY_RAW_DENSITY,COUNTY_AREA_KM2,COUNTY_WEIGHTED_DENSITY,COUNTY_URBAN_CORE_DENSITY,IS_ELECTION_YEAR,LOG_COUNTY_POPULATION,LOG_COUNTY_RAW_DENSITY,EVENTS_ROLLING_4W
1997-04-26,Elgeyo Marakwet,Battles,Armed clash,2,7,0,0.7429,35.5592,1997,268436.0,95.3,2815.6,136.5,1665.2,0,12.50037152852801,4.56746831880408,0
1999-06-19,Elgeyo Marakwet,Violence against civilians,Attack,1,3,0,0.7429,35.5592,1999,268436.0,95.3,2815.6,136.5,1665.2,0,12.50037152852801,4.56746831880408,2
1999-10-23,Elgeyo Marakwet,Battles,Armed clash,1,0,0,0.7429,35.5592,1999,268436.0,95.3,2815.6,136.5,1665.2,0,12.50037152852801,4.56746831880408,3
1999-10-23,Elgeyo Marakwet,Violence against civilians,Attack,1,0,0,0.7429,35.5592,1999,268436.0,95.3,2815.6,136.5,1665.2,0,12.50037152852801,4.56746831880408,4
2000-04-15,Elgeyo Marakwet,Violence against civilians,Attack,1,3,0,0.7429,35.5592,2000,268436.0,95.3,2815.6,136.5,1665.2,0,12.50037152852801,4.56746831880408,5
2000-12-02,Elgeyo Marakwet,Violence against civilians,Attack,1,0,0,0.7429,35.5592,2000,268436.0,95.3,2815.6,136.5,1665.2,0,12.50037152852801,4.56746831880408,4
2001-01-13,Elgeyo Marakwet,Battles,Armed clash,1,4,0,0.7429,35.5592,2001,278343.6,98.82,2815.6,143.3,2124.54,0,12.536615193387545,4.603368564041463,4
2002-01-19,Elgeyo Marakwet,Violence against civilians,Attack,1,0,0,0.7429,35.5592,2002,288251.2,102.34,2815.6,150.1,2583.88,1,12.57159107036584,4.638024522859038,4
2002-04-13,Elgeyo Marakwet,Violence against civilians,Attack,1,0,0,0.7429,35.5592,2002,288251.2,102.34,2815.6,150.1,2583.88,1,12.57159107036584,4.638024522859038,4
2002-05-18,Elgeyo Marakwet,Violence against civilians,Attack,1,0,0,0.7429,35.5592,2002,288251.2,102.34,2815.6,150.1,2583.88,1,12.57159107036584,4.638024522859038,4
2002-12-14,Elgeyo Marakwet,Violence against civilians,Attack,2,2,0,0.7429,35.5592,2002,288251.2,102.34,2815.6,150.1,2583.88,1,12.57159107036584,4.638024522859038,4
2003-10-25,Elgeyo Marakwet,Riots,Violent demonstration,1,0,0,0.7429,35.5592,2003,298158.8,105.86,2815.6,156.9,3043.2200000000003,0,12.605384863372127,4.671519566529625,5
2003-12-27,Elgeyo Marakwet,Battles,Armed clash,1,0,0,0.7429,35.5592,2003,298158.8,105.86,2815.6,156.9,3043.2200000000003,0,12.605384863372127,4.671519566529625,5
2004-08-07,Elgeyo Marakwet,Violence against civilians,Attack,1,9,0,0.7429,35.5592,2004,308066.4,109.38000000000001,2815.6,163.7,3502.56,0,12.638073869184495,4.703928958011355,5
2004-12-11,Elgeyo Marakwet,Strategic developments,Looting/property destruction,1,0,0,0.7429,35.5592,2004,308066.4,109.38000000000001,2815.6,163.7,3502.56,0,12.638073869184495,4.703928958011355,5
2004-12-25,Elgeyo Marakwet,Riots,Mob violence,1,0,0,0.7429,35.5592,2004,308066.4,109.38000000000001,2815.6,163.7,3502.56,0,12.638073869184495,4.703928958011355,4
2007-11-17,Elgeyo Marakwet,Battles,Armed clash,1,0,0,0.7429,35.5592,2007,340915.6,121.06,2815.6,182.94,4616.06,1,12.739393151572306,4.804512727116349,4
2007-11-24,Elgeyo Marakwet,Protests,Peaceful protest,1,0,0,0.7429,35.5592,2007,340915.6,121.06,2815.6,182.94,4616.06,1,12.739393151572306,4.804512727116349,4
2007-12-01,Elgeyo Marakwet,Riots,Violent demonstration,1,0,0,0.7429,35.5592,2007,340915.6,121.06,2815.6,182.94,4616.06,1,12.739393151572306,4.804512727116349,4
2008-08-09,Elgeyo Marakwet,Protests,Peaceful protest,2,0,0,0.7429,35.5592,2008,352386.4,125.14000000000001,2815.6,189.16,4943.14,0,12.772486417580879,4.837392401235506,4
2009-10-17,Elgeyo Marakwet,Violence against civilians,Attack,1,1,0,0.7429,35.5592,2009,363857.2,129.22,2815.6,195.38,5270.22,0,12.804519510280937,4.869225327808716,5
2009-10-31,Elgeyo Marakwet,Protests,Peaceful protest,1,0,0,0.7429,35.5592,2009,363857.2,129.22,2815.6,195.38,5270.22,0,12.804519510280937,4.869225327808716,5
2010-04-17,Elgeyo Marakwet,Battles,Armed clash,1,0,0,0.7429,35.5592,2010,375328.0,133.3,2815.6,201.6,5597.3,0,12.835558253653943,4.900076103529192,5
2011-01-29,Elgeyo Marakwet,Violence against civilians,Attack,1,1,0,0.7429,35.5592,2011,387490.8,137.62,2815.6,207.42,5402.24,0,12.867449966261313,4.931736376489838,5
2013-03-30,Elgeyo Marakwet,Protests,Peaceful protest,1,0,0,0.7429,35.5592,2013,411816.4,146.26000000000002,2815.6,219.06,5012.12,1,12.928335326204298,4.992199731940571,4
2013-04-27,Elgeyo Marakwet,Protests,Peaceful protest,1,0,0,0.7429,35.5592,2013,411816.4,146.26000000000002,2815.6,219.06,5012.12,1,12.928335326204298,4.992199731940571,4
2013-05-25,Elgeyo Marakwet,Protests,Peaceful protest,1,0,0,0.7429,35.5592,2013,411816.4,146.26000000000002,2815.6,219.06,5012.12,1,12.928335326204298,4.992199731940571,4
2013-08-24,Elgeyo Marakwet,Riots,Mob violence,1,1,0,0.7429,35.5592,2013,411816.4,146.26000000000002,2815.6,219.06,5012.12,1,12.928335326204298,4.992199731940571,4
2013-08-24,Elgeyo Marakwet,Violence against civilians,Attack,1,0,0,0.7429,35.5592,2013,411816.4,146.26000000000002,2815.6,219.06,5012.12,1,12.928335326204298,4.992199731940571,4
2014-01-25,Elgeyo Marakwet,Protests,Protest with intervention,1,0,0,0.7429,35.5592,2014,423979.2,150.58,2815.6,224.88,4817.06,0,12.957442035010496,5.021113538383883,4
2014-10-04,Elgeyo Marakwet,Riots,Mob violence,1,0,0,0.7429,35.5592,2014,423979.2,150.58,2815.6,224.88,4817.06,0,12.957442035010496,5.021113538383883,4
2014-11-01,Elgeyo Marakwet,Protests,Peaceful protest,1,0,0,0.7429,35.5592,2014,423979.2,150.58,2815.6,224.88,4817.06,0,12.957442035010496,5.021113538383883,4
2014-11-29,Elgeyo Marakwet,Protests,Peaceful protest,1,0,0,0.7429,35.5592,2014,423979.2,150.58,2815.6,224.88,4817.06,0,12.957442035010496,5.021113538383883,4
2015-02-28,Elgeyo Marakwet,Protests,Peaceful protest,1,0,3911,0.7429,35.5592,2015,436142.0,154.9,2815.6,230.7,4622.0,0,12.985725450208323,5.049214776063731,4
2015-07-11,Elgeyo Marakwet,Battles,Armed clash,2,2,4429,0.7429,35.5592,2015,436142.0,154.9,2815.6,230.7,4622.0,0,12.985725450208323,5.049214776063731,4
2016-05-07,Elgeyo Marakwet,Battles,Armed clash,1,4,1781,0.7429,35.5592,2016,448153.4,159.16,2815.6,235.0,4328.36,0,13.012893094878558,5.07617331556691,5
2016-09-24,Elgeyo Marakwet,Protests,Peaceful protest,1,0,8253,0.7429,35.5592,2016,448153.4,159.16,2815.6,235.0,4328.36,0,13.012893094878558,5.07617331556691,5
2016-12-17,Elgeyo Marakwet,Battles,Armed clash,1,0,10530,0.7429,35.5592,2016,448153.4,159.16,2815.6,235.0,4328.36,0,13.012893094878558,5.07617331556691,5
2016-12-17,Elgeyo Marakwet,Violence against civilians,Attack,1,2,10530,0.7429,35.5592,2016,448153.4,159.16,2815.6,235.0,4328.36,0,13.012893094878558,5.07617331556691,5
2016-12-24,Elgeyo Marakwet,Violence against civilians,Attack,1,1,15098,0.7429,35.5592,2016,448153.4,159.16,2815.6,235.0,4328.36,0,13.012893094878558,5.07617331556691,4
2017-01-14,Elgeyo Marakwet,Battles,Armed clash,1,0,14972,0.7429,35.5592,2017,460164.8,163.42,2815.6,239.29999999999998,4034.7200000000003,1,13.039342138306875,5.102424129723987,4
2017-02-11,Elgeyo Marakwet,Violence against civilians,Attack,1,0,4059,0.7429,35.5592,2017,460164.8,163.42,2815.6,239.29999999999998,4034.7200000000003,1,13.039342138306875,5.102424129723987,4
2017-04-08,Elgeyo Marakwet,Battles,Armed clash,1,0,14972,0.7429,35.5592,2017,460164.8,163.42,2815.6,239.29999999999998,4034.7200000000003,1,13.039342138306875,5.102424129723987,4
2017-04-15,Elgeyo Marakwet,Battles,Armed clash,1,0,14972,0.7429,35.5592,2017,460164.8,163.42,2815.6,239.29999999999998,4034.7200000000003,1,13.039342138306875,5.102424129723987,4
2017-04-22,Elgeyo Marakwet,Battles,Armed clash,1,6,1765,0.7429,35.5592,2017,460164.8,163.42,2815.6,239.29999999999998,4034.7200000000003,1,13.039342138306875,5.102424129723987,4
2017-05-06,Elgeyo Marakwet,Protests,Peaceful protest,1,0,8439,0.7429,35.5592,2017,460164.8,163.42,2815.6,239.29999999999998,4034.7200000000003,1,13.039342138306875,5.102424129723987,4
2017-06-10,Elgeyo Marakwet,Riots,Violent demonstration,1,0,18548,0.7429,35.5592,2017,460164.8,163.42,2815.6,239.29999999999998,4034.7200000000003,1,13.039342138306875,5.102424129723987,4
2017-06-10,Elgeyo Marakwet,Violence against civilians,Attack,1,1,14972,0.7429,35.5592,2017,460164.8,163.42,2815.6,239.29999999999998,4034.7200000000003,1,13.039342138306875,5.102424129723987,4
2017-06-24,Elgeyo Marakwet,Violence against civilians,Attack,1,1,14972,0.7429,35.5592,2017,460164.8,163.42,2815.6,239.29999999999998,4034.7200000000003,1,13.039342138306875,5.102424129723987,4
2017-07-22,Elgeyo Marakwet,Violence against civilians,Attack,2,1,20009,0.7429,35.5592,2017,460164.8,163.42,2815.6,239.29999999999998,4034.7200000000003,1,13.039342138306875,5.102424129723987,4
2017-08-05,Elgeyo Marakwet,Riots,Violent demonstration,1,1,7028,0.7429,35.5592,2017,460164.8,163.42,2815.6,239.29999999999998,4034.7200000000003,1,13.039342138306875,5.102424129723987,5
2017-08-05,Elgeyo Marakwet,Violence against civilians,Attack,1,0,4986,0.7429,35.5592,2017,460164.8,163.42,2815.6,239.29999999999998,4034.7200000000003,1,13.039342138306875,5.102424129723987,5
2017-09-02,Elgeyo Marakwet,Violence against civilians,Attack,2,3,15418,0.7429,35.5592,2017,460164.8,163.42,2815.6,239.29999999999998,4034.7200000000003,1,13.039342138306875,5.102424129723987,5
2017-09-23,Elgeyo Marakwet,Riots,Violent demonstration,1,0,4986,0.7429,35.5592,2017,460164.8,163.42,2815.6,239.29999999999998,4034.7200000000003,1,13.039342138306875,5.102424129723987,6
2017-12-30,Elgeyo Marakwet,Battles,Armed clash,1,5,5961,0.7429,35.5592,2017,460164.8,163.42,2815.6,239.29999999999998,4034.7200000000003,1,13.039342138306875,5.102424129723987,5
2018-01-06,Elgeyo Marakwet,Battles,Armed clash,1,2,5961,0.7429,35.5592,2018,472176.2,167.68,2815.6,243.6,3741.08,0,13.065109617842651,5.128003428878359,5
2018-01-06,Elgeyo Marakwet,Violence against civilians,Attack,1,2,14895,0.7429,35.5592,2018,472176.2,167.68,2815.6,243.6,3741.08,0,13.065109617842651,5.128003428878359,5
2018-01-13,Elgeyo Marakwet,Battles,Armed clash,1,1,11718,0.7429,35.5592,2018,472176.2,167.68,2815.6,243.6,3741.08,0,13.065109617842651,5.128003428878359,4
2018-01-13,Elgeyo Marakwet,Violence against civilians,Attack,1,1,11718,0.7429,35.5592,2018,472176.2,167.68,2815.6,243.6,3741.08,0,13.065109617842651,5.128003428878359,4
2018-02-24,Elgeyo Marakwet,Riots,Mob violence,1,0,5997,0.7429,35.5592,2018,472176.2,167.68,2815.6,243.6,3741.08,0,13.065109617842651,5.128003428878359,4
2018-08-25,Elgeyo Marakwet,Riots,Mob violence,1,0,3093,0.7429,35.5592,2018,472176.2,167.68,2815.6,243.6,3741.08,0,13.065109617842651,5.128003428878359,4
2018-10-27,Elgeyo Marakwet,Battles,Armed clash,1,1,4726,0.7429,35.5592,2018,472176.2,167.68,2815.6,243.6,3741.08,0,13.065109617842651,5.128003428878359,4
2018-11-10,Elgeyo Marakwet,Battles,Armed clash,1,1,10433,0.7429,35.5592,2018,472176.2,167.68,2815.6,243.6,3741.08,0,13.065109617842651,5.128003428878359,4
2018-11-10,Elgeyo Marakwet,Violence against civilians,Attack,1,1,10433,0.7429,35.5592,2018,472176.2,167.68,2815.6,243.6,3741.08,0,13.065109617842651,5.128003428878359,4
2018-11-17,Elgeyo Marakwet,Battles,Armed clash,1,1,10786,0.7429,35.5592,2018,472176.2,167.68,2815.6,243.6,3741.08,0,13.065109617842651,5.128003428878359,4
2018-11-17,Elgeyo Marakwet,Violence against civilians,Attack,1,0,431,0.7429,35.5592,2018,472176.2,167.68,2815.6,243.6,3741.08,0,13.065109617842651,5.128003428878359,4
2018-12-01,Elgeyo Marakwet,Violence against civilians,Attack,1,0,1470,0.7429,35.5592,2018,472176.2,167.68,2815.6,243.6,3741.08,0,13.065109617842651,5.128003428878359,4
2019-03-02,Elgeyo Marakwet,Violence against civilians,Attack,1,1,15632,0.7429,35.5592,2019,484187.6,171.94,2815.6,247.89999999999998,3447.44,0,13.090229779218845,5.152944713532285,4
2019-03-30,Elgeyo Marakwet,Violence against civilians,Attack,1,2,15632,0.7429,35.5592,2019,484187.6,171.94,2815.6,247.89999999999998,3447.44,0,13.090229779218845,5.152944713532285,4
2019-12-14,Elgeyo Marakwet,Riots,Mob violence,1,0,5797,0.7429,35.5592,2019,484187.6,171.94,2815.6,247.89999999999998,3447.44,0,13.090229779218845,5.152944713532285,4
2020-04-25,Elgeyo Marakwet,Riots,Mob violence,1,1,5368,0.7429,35.5592,2020,496199.0,176.2,2815.6,252.2,3153.8,0,13.114734350239837,5.177279038170981,4
2020-05-09,Elgeyo Marakwet,Protests,Peaceful protest,1,0,1395,0.7429,35.5592,2020,496199.0,176.2,2815.6,252.2,3153.8,0,13.114734350239837,5.177279038170981,4
2020-09-05,Elgeyo Marakwet,Violence against civilians,Attack,1,1,5008,0.7429,35.5592,2020,496199.0,176.2,2815.6,252.2,3153.8,0,13.114734350239837,5.177279038170981,4
2020-10-31,Elgeyo Marakwet,Violence against civilians,Attack,1,2,15960,0.7429,35.5592,2020,496199.0,176.2,2815.6,252.2,3153.8,0,13.114734350239837,5.177279038170981,4
2021-06-19,Elgeyo Marakwet,Riots,Mob violence,1,0,3303,0.7429,35.5592,2021,507115.378,180.07639999999998,2877.5432,257.7484,3223.1836000000003,0,13.136495798638805,5.1989190416544275,4
2021-07-03,Elgeyo Marakwet,Strategic developments,Other,1,0,0,0.7429,35.5592,2021,507115.378,180.07639999999998,2877.5432,257.7484,3223.1836000000003,0,13.136495798638805,5.1989190416544275,4
2021-07-03,Elgeyo Marakwet,Violence against civilians,Attack,2,7,1976,0.7429,35.5592,2021,507115.378,180.07639999999998,2877.5432,257.7484,3223.1836000000003,0,13.136495798638805,5.1989190416544275,4
2021-07-10,Elgeyo Marakwet,Battles,Armed clash,1,2,1976,0.7429,35.5592,2021,507115.378,180.07639999999998,2877.5432,257.7484,3223.1836000000003,0,13.136495798638805,5.1989190416544275,5
2021-07-10,Elgeyo Marakwet,Violence against civilians,Attack,1,5,1976,0.7429,35.5592,2021,507115.378,180.07639999999998,2877.5432,257.7484,3223.1836000000003,0,13.136495798638805,5.1989190416544275,5
2021-07-17,Elgeyo Marakwet,Battles,Armed clash,1,5,11236,0.7429,35.5592,2021,507115.378,180.07639999999998,2877.5432,257.7484,3223.1836000000003,0,13.136495798638805,5.1989190416544275,5
2021-07-17,Elgeyo Marakwet,Violence against civilians,Attack,1,1,18479,0.7429,35.5592,2021,507115.378,180.07639999999998,2877.5432,257.7484,3223.1836000000003,0,13.136495798638805,5.1989190416544275,5
2021-10-09,Elgeyo Marakwet,Violence against civilians,Attack,2,4,21156,0.7429,35.5592,2021,507115.378,180.07639999999998,2877.5432,257.7484,3223.1836000000003,0,13.136495798638805,5.1989190416544275,4
2021-10-16,Elgeyo Marakwet,Protests,Peaceful protest,1,0,1081,0.7429,35.5592,2021,507115.378,180.07639999999998,2877.5432,257.7484,3223.1836000000003,0,13.136495798638805,5.1989190416544275,5
2021-10-16,Elgeyo Marakwet,Violence against civilians,Attack,1,4,44510,0.7429,35.5592,2021,507115.378,180.07639999999998,2877.5432,257.7484,3223.1836000000003,0,13.136495798638805,5.1989190416544275,5
2021-11-20,Elgeyo Marakwet,Violence against civilians,Attack,1,0,4436,0.7429,35.5592,2021,507115.378,180.07639999999998,2877.5432,257.7484,3223.1836000000003,0,13.136495798638805,5.1989190416544275,5
2021-11-27,Elgeyo Marakwet,Violence against civilians,Attack,1,4,9498,0.7429,35.5592,2021,507115.378,180.07639999999998,2877.5432,257.7484,3223.1836000000003,0,13.136495798638805,5.1989190416544275,5
2021-12-11,Elgeyo Marakwet,Protests,Peaceful protest,1,0,2357,0.7429,35.5592,2021,507115.378,180.07639999999998,2877.5432,257.7484,3223.1836000000003,0,13.136495798638805,5.1989190416544275,4
2021-12-11,Elgeyo Marakwet,Violence against civilians,Attack,2,2,23999,0.7429,35.5592,2021,507115.378,180.07639999999998,2877.5432,257.7484,3223.1836000000003,0,13.136495798638805,5.1989190416544275,4
2022-01-01,Elgeyo Marakwet,Violence against civilians,Attack,2,1,5918,0.7429,35.5592,2022,518271.916316,184.0380808,2940.8491504,263.4188648,3294.0936392,1,13.15825724797164,5.220561646057896,5
2022-01-08,Elgeyo Marakwet,Protests,Peaceful protest,1,0,3601,0.7429,35.5592,2022,518271.916316,184.0380808,2940.8491504,263.4188648,3294.0936392,1,13.15825724797164,5.220561646057896,6
2022-01-22,Elgeyo Marakwet,Battles,Armed clash,1,0,10478,0.7429,35.5592,2022,518271.916316,184.0380808,2940.8491504,263.4188648,3294.0936392,1,13.15825724797164,5.220561646057896,6
2022-01-22,Elgeyo Marakwet,Violence against civilians,Attack,4,5,31526,0.7429,35.5592,2022,518271.916316,184.0380808,2940.8491504,263.4188648,3294.0936392,1,13.15825724797164,5.220561646057896,6
2022-02-12,Elgeyo Marakwet,Violence against civilians,Attack,1,1,8036,0.7429,35.5592,2022,518271.916316,184.0380808,2940.8491504,263.4188648,3294.0936392,1,13.15825724797164,5.220561646057896,8
2022-02-19,Elgeyo Marakwet,Violence against civilians,Attack,2,4,14591,0.7429,35.5592,2022,518271.916316,184.0380808,2940.8491504,263.4188648,3294.0936392,1,13.15825724797164,5.220561646057896,7
2022-02-26,Elgeyo Marakwet,Battles,Armed clash,1,8,10478,0.7429,35.5592,2022,518271.916316,184.0380808,2940.8491504,263.4188648,3294.0936392,1,13.15825724797164,5.220561646057896,8
2022-02-26,Elgeyo Marakwet,Strategic developments,Looting/property destruction,1,0,0,0.7429,35.5592,2022,518271.916316,184.0380808,2940.8491504,263.4188648,3294.0936392,1,13.15825724797164,5.220561646057896,8
2022-03-05,Elgeyo Marakwet,Riots,Mob violence,1,0,2243,0.7429,35.5592,2022,518271.916316,184.0380808,2940.8491504,263.4188648,3294.0936392,1,13.15825724797164,5.220561646057896,5
2022-03-05,Elgeyo Marakwet,Violence against civilians,Attack,1,0,1497,0.7429,35.5592,2022,518271.916316,184.0380808,2940.8491504,263.4188648,3294.0936392,1,13.15825724797164,5.220561646057896,5
2022-03-12,Elgeyo Marakwet,Riots,Mob violence,1,1,20579,0.7429,35.5592,2022,518271.916316,184.0380808,2940.8491504,263.4188648,3294.0936392,1,13.15825724797164,5.220561646057896,4
2022-03-19,Elgeyo Marakwet,Violence against civilians,Attack,3,2,11408,0.7429,35.5592,2022,518271.916316,184.0380808,2940.8491504,263.4188648,3294.0936392,1,13.15825724797164,5.220561646057896,4
2022-03-26,Elgeyo Marakwet,Protests,Peaceful protest,1,0,9310,0.7429,35.5592,2022,518271.916316,184.0380808,2940.8491504,263.4188648,3294.0936392,1,13.15825724797164,5.220561646057896,6
2022-04-02,Elgeyo Marakwet,Battles,Armed clash,1,0,6555,0.7429,35.5592,2022,518271.916316,184.0380808,2940.8491504,263.4188648,3294.0936392,1,13.15825724797164,5.220561646057896,6
2022-04-09,Elgeyo Marakwet,Battles,Armed clash,1,1,10765,0.7429,35.5592,2022,518271.916316,184.0380808,2940.8491504,263.4188648,3294.0936392,1,13.15825724797164,5.220561646057896,6
2022-04-09,Elgeyo Marakwet,Violence against civilians,Attack,1,0,2253,0.7429,35.5592,2022,518271.916316,184.0380808,2940.8491504,263.4188648,3294.0936392,1,13.15825724797164,5.220561646057896,6
2022-04-16,Elgeyo Marakwet,Riots,Violent demonstration,1,0,3331,0.7429,35.5592,2022,518271.916316,184.0380808,2940.8491504,263.4188648,3294.0936392,1,13.15825724797164,5.220561646057896,4
2022-04-23,Elgeyo Marakwet,Protests,Peaceful protest,1,0,9310,0.7429,35.5592,2022,518271.916316,184.0380808,2940.8491504,263.4188648,3294.0936392,1,13.15825724797164,5.220561646057896,4
2022-04-30,Elgeyo Marakwet,Battles,Armed clash,1,0,3363,0.7429,35.5592,2022,518271.916316,184.0380808,2940.8491504,263.4188648,3294.0936392,1,13.15825724797164,5.220561646057896,4
2022-05-07,Elgeyo Marakwet,Violence against civilians,Attack,1,1,8569,0.7429,35.5592,2022,518271.916316,184.0380808,2940.8491504,263.4188648,3294.0936392,1,13.15825724797164,5.220561646057896,4
2022-05-21,Elgeyo Marakwet,Violence against civilians,Attack,2,5,13819,0.7429,35.5592,2022,518271.916316,184.0380808,2940.8491504,263.4188648,3294.0936392,1,13.15825724797164,5.220561646057896,4
2022-05-28,Elgeyo Marakwet,Violence against civilians,Attack,1,4,4891,0.7429,35.5592,2022,518271.916316,184.0380808,2940.8491504,263.4188648,3294.0936392,1,13.15825724797164,5.220561646057896,5
2022-06-04,Elgeyo Marakwet,Strategic developments,Change to group/activity,2,0,0,0.7429,35.5592,2022,518271.916316,184.0380808,2940.8491504,263.4188648,3294.0936392,1,13.15825724797164,5.220561646057896,5
2022-06-18,Elgeyo Marakwet,Battles,Armed clash,1,0,4891,0.7429,35.5592,2022,518271.916316,184.0380808,2940.8491504,263.4188648,3294.0936392,1,13.15825724797164,5.220561646057896,6
2022-07-02,Elgeyo Marakwet,Protests,Excessive force against protesters,1,2,478,0.7429,35.5592,2022,518271.916316,184.0380808,2940.8491504,263.4188648,3294.0936392,1,13.15825724797164,5.220561646057896,6
2022-07-02,Elgeyo Marakwet,Protests,Peaceful protest,2,0,13950,0.7429,35.5592,2022,518271.916316,184.0380808,2940.8491504,263.4188648,3294.0936392,1,13.15825724797164,5.220561646057896,5
2022-07-02,Elgeyo Marakwet,Strategic developments,Change to group/activity,4,0,0,0.7429,35.5592,2022,518271.916316,184.0380808,2940.8491504,263.4188648,3294.0936392,1,13.15825724797164,5.220561646057896,6
2022-07-23,Elgeyo Marakwet,Battles,Armed clash,1,0,10115,0.7429,35.5592,2022,518271.916316,184.0380808,2940.8491504,263.4188648,3294.0936392,1,13.15825724797164,5.220561646057896,8
2022-07-30,Elgeyo Marakwet,Battles,Armed clash,1,0,10115,0.7429,35.5592,2022,518271.916316,184.0380808,2940.8491504,263.4188648,3294.0936392,1,13.15825724797164,5.220561646057896,8
2022-11-19,Elgeyo Marakwet,Protests,Peaceful protest,1,0,602,0.7429,35.5592,2022,518271.916316,184.0380808,2940.8491504,263.4188648,3294.0936392,1,13.15825724797164,5.220561646057896,8
2022-12-24,Elgeyo Marakwet,Strategic developments,Change to group/activity,1,0,0,0.7429,35.5592,2022,518271.916316,184.0380808,2940.8491504,263.4188648,3294.0936392,1,13.15825724797164,5.220561646057896,7
2022-12-31,Elgeyo Marakwet,Violence against civilians,Attack,1,2,9215,0.7429,35.5592,2022,518271.916316,184.0380808,2940.8491504,263.4188648,3294.0936392,1,13.15825724797164,5.220561646057896,4
2023-01-21,Elgeyo Marakwet,Battles,Armed clash,2,6,13262,0.7429,35.5592,2023,529673.898474952,188.0869185776,3005.5478317088,269.2140798256,3366.5636992624004,0,13.180018698218243,5.242206795998153,4
2023-01-28,Elgeyo Marakwet,Violence against civilians,Attack,1,1,2922,0.7429,35.5592,2023,529673.898474952,188.0869185776,3005.5478317088,269.2140798256,3366.5636992624004,0,13.180018698218243,5.242206795998153,5
2023-02-11,Elgeyo Marakwet,Strategic developments,Change to group/activity,1,0,0,0.7429,35.5592,2023,529673.898474952,188.0869185776,3005.5478317088,269.2140798256,3366.5636992624004,0,13.180018698218243,5.242206795998153,5
2023-02-11,Elgeyo Marakwet,Violence against civilians,Attack,1,1,4526,0.7429,35.5592,2023,529673.898474952,188.0869185776,3005.5478317088,269.2140798256,3366.5636992624004,0,13.180018698218243,5.242206795998153,5
2023-02-25,Elgeyo Marakwet,Strategic developments,Looting/property destruction,1,0,0,0.7429,35.5592,2023,529673.898474952,188.0869185776,3005.5478317088,269.2140798256,3366.5636992624004,0,13.180018698218243,5.242206795998153,5
2023-03-04,Elgeyo Marakwet,Violence against civilians,Attack,2,2,17466,0.7429,35.5592,2023,529673.898474952,188.0869185776,3005.5478317088,269.2140798256,3366.5636992624004,0,13.180018698218243,5.242206795998153,4
2023-03-11,Elgeyo Marakwet,Battles,Armed clash,1,1,9215,0.7429,35.5592,2023,529673.898474952,188.0869185776,3005.5478317088,269.2140798256,3366.5636992624004,0,13.180018698218243,5.242206795998153,5
2023-03-11,Elgeyo Marakwet,Strategic developments,Change to group/activity,1,0,0,0.7429,35.5592,2023,529673.898474952,188.0869185776,3005.5478317088,269.2140798256,3366.5636992624004,0,13.180018698218243,5.242206795998153,5
2023-03-18,Elgeyo Marakwet,Protests,Peaceful protest,1,0,10,0.7429,35.5592,2023,529673.898474952,188.0869185776,3005.5478317088,269.2140798256,3366.5636992624004,0,13.180018698218243,5.242206795998153,5
2023-03-18,Elgeyo Marakwet,Violence against civilians,Attack,2,2,15216,0.7429,35.5592,2023,529673.898474952,188.0869185776,3005.5478317088,269.2140798256,3366.5636992624004,0,13.180018698218243,5.242206795998153,5
2023-04-01,Elgeyo Marakwet,Violence against civilians,Attack,1,1,8251,0.7429,35.5592,2023,529673.898474952,188.0869185776,3005.5478317088,269.2140798256,3366.5636992624004,0,13.180018698218243,5.242206795998153,5
2023-04-08,Elgeyo Marakwet,Battles,Armed clash,1,0,46323,0.7429,35.5592,2023,529673.898474952,188.0869185776,3005.5478317088,269.2140798256,3366.5636992624004,0,13.180018698218243,5.242206795998153,5
2023-04-08,Elgeyo Marakwet,Riots,Mob violence,1,0,20990,0.7429,35.5592,2023,529673.898474952,188.0869185776,3005.5478317088,269.2140798256,3366.5636992624004,0,13.180018698218243,5.242206795998153,5
2023-05-13,Elgeyo Marakwet,Strategic developments,Change to group/activity,1,0,0,0.7429,35.5592,2023,529673.898474952,188.0869185776,3005.5478317088,269.2140798256,3366.5636992624004,0,13.180018698218243,5.242206795998153,5
2023-05-27,Elgeyo Marakwet,Riots,Mob violence,1,0,3400,0.7429,35.5592,2023,529673.898474952,188.0869185776,3005.5478317088,269.2140798256,3366.5636992624004,0,13.180018698218243,5.242206795998153,4
2023-06-17,Elgeyo Marakwet,Riots,Mob violence,1,0,1747,0.7429,35.5592,2023,529673.898474952,188.0869185776,3005.5478317088,269.2140798256,3366.5636992624004,0,13.180018698218243,5.242206795998153,4
2023-06-24,Elgeyo Marakwet,Protests,Peaceful protest,1,0,385,0.7429,35.5592,2023,529673.898474952,188.0869185776,3005.5478317088,269.2140798256,3366.5636992624004,0,13.180018698218243,5.242206795998153,4
2023-06-24,Elgeyo Marakwet,Riots,Mob violence,1,0,3781,0.7429,35.5592,2023,529673.898474952,188.0869185776,3005.5478317088,269.2140798256,3366.5636992624004,0,13.180018698218243,5.242206795998153,4
